尻	buttocks	1134	RTK
泥	mud	1135	RTK
塀	fence	1136	RTK
履	footgear	1137	RTK
屋	roof	1138	RTK
握	grip	1139	RTK
屈	yield	1140	RTK
掘	dig	1141	RTK
堀	ditch	1142	RTK
居	reside	1143	RTK
据	set	1144	RTK
裾	hem	1145	RTK
層	stratum	1146	RTK
局	bureau	1147	RTK
遅	slow	1148	RTK
漏	leak	1149	RTK
刷	printing	1150	RTK
尺	shaku	1151	RTK
尽	exhaust	1152	RTK
沢	swamp	1153	RTK
訳	translate	1154	RTK
択	choose	1155	RTK
昼	daytime	1156	RTK
戸	door	1157	RTK
肩	shoulder	1158	RTK
房	tassel	1159	RTK
扇	fan	1160	RTK
炉	hearth	1161	RTK
戻	re-	1162	RTK
涙	tears	1163	RTK
雇	employ	1164	RTK
顧	look back	1165	RTK
啓	disclose	1166	RTK
示	show	1167	RTK
礼	salutation	1168	RTK
祥	auspicious	1169	RTK
祝	celebrate	1170	RTK
福	blessing	1171	RTK
祉	welfare	1172	RTK
社	company	1173	RTK
視	inspection	1174	RTK
奈	Nara	1175	RTK
尉	military officer	1176	RTK
慰	consolation	1177	RTK
款	goodwill	1178	RTK
禁	prohibition	1179	RTK
襟	collar	1180	RTK
宗	religion	1181	RTK
崇	adore	1182	RTK
祭	ritual	1183	RTK
察	guess	1184	RTK
擦	grate	1185	RTK
由	wherefore	1186	RTK
抽	pluck	1187	RTK
油	oil	1188	RTK
袖	sleeve	1189	RTK
宙	mid-air	1190	RTK
届	deliver	1191	RTK
笛	flute	1192	RTK
軸	axis	1193	RTK
甲	armor	1194	RTK
押	push	1195	RTK
岬	headland	1196	RTK
挿	insert	1197	RTK
申	speaketh	1198	RTK
伸	expand	1199	RTK
神	gods	1200	RTK
捜	search	1201	RTK
果	fruit	1202	RTK
菓	confectionary	1203	RTK
課	chapter	1204	RTK
裸	naked	1205	RTK
斤	ax	1206	RTK
析	chop	1207	RTK
所	place	1208	RTK
祈	pray	1209	RTK
近	near	1210	RTK
折	fold	1211	RTK
哲	philosophy	1212	RTK
逝	departed	1213	RTK
誓	vow	1214	RTK
斬	chop off	1215	RTK
暫	temporarily	1216	RTK
漸	steadily	1217	RTK
断	severance	1218	RTK
質	substance	1219	RTK
斥	reject	1220	RTK
訴	accusation	1221	RTK
昨	yesterday	1222	RTK
詐	lie	1223	RTK
作	make	1224	RTK
雪	snow	1225	RTK
録	record	1226	RTK
剥・剝	peel off	1227	RTK
尋	inquire	1228	RTK
急	hurry	1229	RTK
穏	calm	1230	RTK
侵	encroach	1231	RTK
浸	immersed	1232	RTK
寝	lie down	1233	RTK
婦	lady	1234	RTK
掃	sweep	1235	RTK
当	hit	1236	RTK
彙	glossary	1237	RTK
争	contend	1238	RTK
浄	clean	1239	RTK
事	matter	1240	RTK
唐	T'ang	1241	RTK
糖	sugar	1242	RTK
康	sane	1243	RTK
逮	apprehend	1244	RTK
伊	Italy	1245	RTK
君	old boy	1246	RTK
群	flock	1247	RTK
耐	-proof	1248	RTK
需	demand	1249	RTK
儒	Confucian	1250	RTK
端	edge	1251	RTK
両	both	1252	RTK
満	full	1253	RTK
画	brush-stroke	1254	RTK
歯	tooth	1255	RTK
曲	bend	1256	RTK
曹	cadet	1257	RTK
遭	encounter	1258	RTK
漕	rowing	1259	RTK
槽	vat	1260	RTK
斗	Big Dipper	1261	RTK
料	fee	1262	RTK
科	department	1263	RTK
図	map	1264	RTK
用	utilize	1265	RTK
庸	comfortable	1266	RTK
備	equip	1267	RTK
昔	once upon a time	1268	RTK
錯	confused	1269	RTK
借	borrow	1270	RTK
惜	pity	1271	RTK
措	set aside	1272	RTK
散	scatter	1273	RTK
廿	twenty	1274	RTK
庶	commoner	1275	RTK
遮	intercept	1276	RTK
席	seat	1277	RTK
度	degrees	1278	RTK
渡	transit	1279	RTK
奔	bustle	1280	RTK
噴	erupt	1281	RTK
墳	tomb	1282	RTK
憤	aroused	1283	RTK
焼	bake	1284	RTK
暁	daybreak	1285	RTK
半	half	1286	RTK
伴	consort	1287	RTK
畔	paddy ridge	1288	RTK
判	judgment	1289	RTK
拳	fist	1290	RTK
券	ticket	1291	RTK
巻	scroll	1292	RTK
圏	sphere	1293	RTK
勝	victory	1294	RTK
藤	wisteria	1295	RTK
謄	facsimilie	1296	RTK
片	one-sided	1297	RTK
版	printing block	1298	RTK
之	of	1299	RTK
乏	destitution	1300	RTK
芝	turf	1301	RTK
不	negative	1302	RTK
否	negate	1303	RTK
杯	cupfuls	1304	RTK
矢	dart	1305	RTK
矯	rectify	1306	RTK
族	tribe	1307	RTK
知	know	1308	RTK
智	wisdom	1309	RTK
挨	shove	1310	RTK
矛	halberd	1311	RTK
柔	tender	1312	RTK
務	task	1313	RTK
霧	fog	1314	RTK
班	squad	1315	RTK
帰	homecoming	1316	RTK
弓	bow	1317	RTK
引	pull	1318	RTK
弔	condolences	1319	RTK
弘	vast	1320	RTK
強	strong	1321	RTK
弥	more and more	1322	RTK
弱	weak	1323	RTK
溺	drowning	1324	RTK
沸	seethe	1325	RTK
費	expense	1326	RTK
第	No.	1327	RTK
弟	younger brother	1328	RTK
巧	adroit	1329	RTK
号	nickname	1330	RTK
朽	decay	1331	RTK
誇	boast	1332	RTK
顎	chin	1333	RTK
汚	dirty	1334	RTK
与	bestow	1335	RTK
写	copy	1336	RTK
身	somebody	1337	RTK
射	shoot	1338	RTK
謝	apologize	1339	RTK
老	old man	1340	RTK
考	consider	1341	RTK
孝	filial piety	1342	RTK
教	teach	1343	RTK
拷	torture	1344	RTK
者	someone	1345	RTK
煮	boil	1346	RTK
著	renowned	1347	RTK
箸	chopsticks	1348	RTK
署	signature	1349	RTK
暑	sultry	1350	RTK
諸	various	1351	RTK
猪	boar	1352	RTK
渚	strand	1353	RTK
賭	gamble	1354	RTK
峡	gorge	1355	RTK
狭	cramped	1356	RTK
挟	sandwiched	1357	RTK
頬・頰	cheek	1358	RTK
追	chase	1359	RTK
阜	large hill	1360	RTK
師	expert	1361	RTK
帥	commander	1362	RTK
官	bureaucrat	1363	RTK
棺	coffin	1364	RTK
管	pipe	1365	RTK
父	father	1366	RTK
釜	cauldron	1367	RTK
交	mingle	1368	RTK
効	merit	1369	RTK
較	contrast	1370	RTK
校	exam	1371	RTK
足	leg	1372	RTK
促	stimulate	1373	RTK
捉	nab	1374	RTK
距	long-distance	1375	RTK
路	path	1376	RTK
露	dew	1377	RTK
跳	hop	1378	RTK
躍	leap	1379	RTK
践	tread	1380	RTK
踏	step	1381	RTK
踪	trail	1382	RTK
骨	skeleton	1383	RTK
滑	slippery	1384	RTK
髄	marrow	1385	RTK
禍	calamity	1386	RTK
渦	whirlpool	1387	RTK
鍋	pot	1388	RTK
過	overdo	1389	RTK
阪	Heights	1390	RTK
阿	Africa	1391	RTK
際	occasion	1392	RTK
障	hinder	1393	RTK
隙	chink	1394	RTK
随	follow	1395	RTK
陪	auxiliary	1396	RTK
陽	sunshine	1397	RTK
陳	line up	1398	RTK
防	ward off	1399	RTK
附	affixed	1400	RTK
院	Inst.	1401	RTK
陣	camp	1402	RTK
隊	regiment	1403	RTK
墜	crash	1404	RTK
降	descend	1405	RTK
階	story	1406	RTK
陛	highness	1407	RTK
隣	neighboring	1408	RTK
隔	isolate	1409	RTK
隠	conceal	1410	RTK
堕	degenerate	1411	RTK
陥	collapse	1412	RTK
穴	hole	1413	RTK
空	empty	1414	RTK
控	withdraw	1415	RTK
突	stab	1416	RTK
究	research	1417	RTK
窒	plug up	1418	RTK
窃	stealth	1419	RTK
窟	cavern	1420	RTK
窪	depression	1421	RTK
搾	squeeze	1422	RTK
窯	kiln	1423	RTK
窮	hard up	1424	RTK
探	grope	1425	RTK
深	deep	1426	RTK
丘	hill	1427	RTK
岳	Point	1428	RTK
兵	soldier	1429	RTK
浜	seacoast	1430	RTK
糸	thread	1431	RTK
織	weave	1432	RTK
繕	darning	1433	RTK
縮	shrink	1434	RTK
繁	luxuriant	1435	RTK
縦	vertical	1436	RTK
緻	fine	1437	RTK
線	line	1438	RTK
綻	come apart at the seams	1439	RTK
締	tighten	1440	RTK
維	fiber	1441	RTK
羅	gauze	1442	RTK
練	practice	1443	RTK
緒	thong	1444	RTK
続	continue	1445	RTK
絵	picture	1446	RTK
統	overall	1447	RTK
絞	strangle	1448	RTK
給	salary	1449	RTK
絡	entwine	1450	RTK
結	tie	1451	RTK
終	end	1452	RTK
級	class	1453	RTK
紀	chronicle	1454	RTK
紅	crimson	1455	RTK
納	settlement	1456	RTK
紡	spinning	1457	RTK
紛	distract	1458	RTK
紹	introduce	1459	RTK
経	sūtra	1460	RTK
紳	sire	1461	RTK
約	promise	1462	RTK
細	dainty	1463	RTK
累	accumulate	1464	RTK
索	cord	1465	RTK
総	general	1466	RTK
綿	cotton	1467	RTK
絹	silk	1468	RTK
繰	winding	1469	RTK
継	inherit	1470	RTK
緑	green	1471	RTK
縁	affinity	1472	RTK
網	netting	1473	RTK
緊	tense	1474	RTK
紫	purple	1475	RTK
縛	truss	1476	RTK
縄	straw rope	1477	RTK
幼	infancy	1478	RTK
後	behind	1479	RTK
幽	faint	1480	RTK
幾	how many	1481	RTK
機	mechanism	1482	RTK
畿	capital suburbs	1483	RTK
玄	mysterious	1484	RTK
畜	livestock	1485	RTK
蓄	amass	1486	RTK
弦	bowstring	1487	RTK
擁	hug	1488	RTK
滋	nourishing	1489	RTK
慈	mercy	1490	RTK
磁	magnet	1491	RTK
系	lineage	1492	RTK
係	person in charge	1493	RTK
孫	grandchild	1494	RTK
懸	suspend	1495	RTK
遜	modest	1496	RTK
却	instead	1497	RTK
脚	shins	1498	RTK
卸	wholesale	1499	RTK
御	honorable	1500	RTK
服	clothing	1501	RTK
命	fate	1502	RTK
令	orders	1503	RTK
零	zero	1504	RTK
齢	age	1505	RTK
冷	cool	1506	RTK
領	jurisdiction	1507	RTK
鈴	small bell	1508	RTK
勇	courage	1509	RTK
湧	bubble up	1510	RTK
通	traffic	1511	RTK
踊	jump	1512	RTK
疑	doubt	1513	RTK
擬	mimic	1514	RTK
凝	congeal	1515	RTK
範	pattern	1516	RTK
犯	crime	1517	RTK
氾	widespread	1518	RTK
厄	unlucky	1519	RTK
危	dangerous	1520	RTK
宛	address	1521	RTK
腕	arm	1522	RTK
苑	garden	1523	RTK
怨	grudge	1524	RTK
柳	willow	1525	RTK
卵	egg	1526	RTK
留	detain	1527	RTK
瑠	marine blue	1528	RTK
貿	trade	1529	RTK
印	stamp	1530	RTK
臼	mortar	1531	RTK
毀	break	1532	RTK
興	entertain	1533	RTK
酉	sign of the bird	1534	RTK
酒	saké	1535	RTK
酌	bartending	1536	RTK
酎	hooch	1537	RTK
酵	fermentation	1538	RTK
酷	cruel	1539	RTK
酬	repay	1540	RTK
酪	dairy products	1541	RTK
酢	vinegar	1542	RTK
酔	drunk	1543	RTK
配	distribute	1544	RTK
酸	acid	1545	RTK
猶	waver	1546	RTK
尊	revered	1547	RTK
豆	beans	1548	RTK
頭	head	1549	RTK
短	short	1550	RTK
豊	bountiful	1551	RTK
鼓	drum	1552	RTK
喜	rejoice	1553	RTK
樹	timber-trees	1554	RTK
皿	dish	1555	RTK
血	blood	1556	RTK
盆	basin	1557	RTK
盟	alliance	1558	RTK
盗	steal	1559	RTK
温	warm	1560	RTK
蓋	lid	1561	RTK
監	oversee	1562	RTK
濫	overflow	1563	RTK
鑑	specimen	1564	RTK
藍	indigo	1565	RTK
猛	fierce	1566	RTK
盛	boom	1567	RTK
塩	salt	1568	RTK
銀	silver	1569	RTK
恨	resentment	1570	RTK
根	root	1571	RTK
即	instant	1572	RTK
爵	baron	1573	RTK
節	node	1574	RTK
退	retreat	1575	RTK
限	limit	1576	RTK
眼	eyeball	1577	RTK
良	good	1578	RTK
朗	melodious	1579	RTK
浪	wandering	1580	RTK
娘	daughter	1581	RTK
食	eat	1582	RTK
飯	meal	1583	RTK
飲	drink	1584	RTK
飢	hungry	1585	RTK
餓	starve	1586	RTK
飾	decorate	1587	RTK
餌	feed	1588	RTK
館	Bldg.	1589	RTK
餅	mochi	1590	RTK
養	foster	1591	RTK
飽	sated	1592	RTK
既	previously	1593	RTK
概	outline	1594	RTK
慨	rue	1595	RTK
平	even	1596	RTK
呼	call	1597	RTK
坪	two-mat area	1598	RTK
評	evaluate	1599	RTK
刈	reap	1600	RTK
刹	moment	1601	RTK
希	hope	1602	RTK
凶	villain	1603	RTK
胸	bosom	1604	RTK
離	detach	1605	RTK
璃	crystal	1606	RTK
殺	kill	1607	RTK
爽	bracing	1608	RTK
純	genuine	1609	RTK
頓	immediate	1610	RTK
鈍	dull	1611	RTK
辛	spicy	1612	RTK
辞	resign	1613	RTK
梓	catalpa	1614	RTK
宰	superintend	1615	RTK
壁	wall	1616	RTK
璧	holed gem	1617	RTK
避	evade	1618	RTK
新	new	1619	RTK
薪	firewood	1620	RTK
親	parent	1621	RTK
幸	happiness	1622	RTK
執	tenacious	1623	RTK
摯	clasp	1624	RTK
報	report	1625	RTK
叫	shout	1626	RTK
糾	twist	1627	RTK
収	income	1628	RTK
卑	lowly	1629	RTK
碑	tombstone	1630	RTK
陸	land	1631	RTK
睦	intimate	1632	RTK
勢	forces	1633	RTK
熱	heat	1634	RTK
菱	diamond	1635	RTK
陵	mausoleum	1636	RTK
亥	sign of the hog	1637	RTK
核	nucleus	1638	RTK
刻	engrave	1639	RTK
該	above-stated	1640	RTK
骸	remains	1641	RTK
劾	censure	1642	RTK
述	mention	1643	RTK
術	art	1644	RTK
寒	cold	1645	RTK
塞	block up	1646	RTK
醸	brew	1647	RTK
譲	defer	1648	RTK
壌	lot	1649	RTK
嬢	lass	1650	RTK
毒	poison	1651	RTK
素	elementary	1652	RTK
麦	barley	1653	RTK
青	blue	1654	RTK
精	refined	1655	RTK
請	solicit	1656	RTK
情	feelings	1657	RTK
晴	clear up	1658	RTK
清	pure	1659	RTK
静	quiet	1660	RTK
責	blame	1661	RTK
績	exploits	1662	RTK
積	volume	1663	RTK
債	bond	1664	RTK
漬	pickling	1665	RTK
表	surface	1666	RTK
俵	bag	1667	RTK
潔	undefiled	1668	RTK
契	pledge	1669	RTK
喫	consume	1670	RTK
害	harm	1671	RTK
轄	control	1672	RTK
割	proportion	1673	RTK
憲	constitution	1674	RTK
生	life	1675	RTK
星	star	1676	RTK
醒	awakening	1677	RTK
姓	surname	1678	RTK
性	sex	1679	RTK
牲	animal sacrifice	1680	RTK
産	products	1681	RTK
隆	hump	1682	RTK
峰	summit	1683	RTK
蜂	bee	1684	RTK
縫	sew	1685	RTK
拝	worship	1686	RTK
寿	longevity	1687	RTK
鋳	casting	1688	RTK
籍	enroll	1689	RTK
春	springtime	1690	RTK
椿	camellia	1691	RTK
泰	peaceful	1692	RTK
奏	play music	1693	RTK
実	reality	1694	RTK
奉	dedicate	1695	RTK
俸	stipend	1696	RTK
棒	rod	1697	RTK
謹	discreet	1698	RTK
僅	trifle	1699	RTK
勤	diligence	1700	RTK
漢	Sino-	1701	RTK
嘆	sigh	1702	RTK
難	difficult	1703	RTK
華	splendor	1704	RTK
垂	droop	1705	RTK
唾	saliva	1706	RTK
睡	drowsy	1707	RTK
錘	spindle	1708	RTK
乗	ride	1709	RTK
剰	surplus	1710	RTK
今	now	1711	RTK
含	include	1712	RTK
貪	covet	1713	RTK
吟	versify	1714	RTK
念	wish	1715	RTK
捻	wrench	1716	RTK
琴	harp	1717	RTK
陰	shade	1718	RTK
予	beforehand	1719	RTK
序	preface	1720	RTK
預	deposit	1721	RTK
野	plains	1722	RTK
兼	concurrently	1723	RTK
嫌	dislike	1724	RTK
鎌	sickle	1725	RTK
謙	self-effacing	1726	RTK
廉	bargain	1727	RTK
西	west	1728	RTK
価	value	1729	RTK
要	need	1730	RTK
腰	loins	1731	RTK
票	ballot	1732	RTK
漂	drift	1733	RTK
標	signpost	1734	RTK
栗	chestnut	1735	RTK
慄	shudder	1736	RTK
遷	transition	1737	RTK
覆	capsize	1738	RTK
煙	smoke	1739	RTK
南	south	1740	RTK
楠	camphor tree	1741	RTK
献	offering	1742	RTK
門	gates	1743	RTK
問	question	1744	RTK
閲	review	1745	RTK
閥	clique	1746	RTK
間	interval	1747	RTK
闇	pitch dark	1748	RTK
簡	simplicity	1749	RTK
開	open	1750	RTK
閉	closed	1751	RTK
閣	tower	1752	RTK
閑	leisure	1753	RTK
聞	hear	1754	RTK
潤	wet	1755	RTK
欄	column	1756	RTK
闘	fight	1757	RTK
倉	godown	1758	RTK
創	genesis	1759	RTK
非	un-	1760	RTK
俳	haiku	1761	RTK
排	repudiate	1762	RTK
悲	sad	1763	RTK
罪	guilt	1764	RTK
輩	comrade	1765	RTK
扉	front door	1766	RTK
侯	marquis	1767	RTK
喉	throat	1768	RTK
候	climate	1769	RTK
決	decide	1770	RTK
快	cheerful	1771	RTK
偉	admirable	1772	RTK
違	difference	1773	RTK
緯	horizontal	1774	RTK
衛	defense	1775	RTK
韓	Korea	1776	RTK
干	dry	1777	RTK
肝	liver	1778	RTK
刊	publish	1779	RTK
汗	sweat	1780	RTK
軒	flats	1781	RTK
岸	beach	1782	RTK
幹	tree trunk	1783	RTK
芋	potato	1784	RTK
宇	eaves	1785	RTK
余	too much	1786	RTK
除	exclude	1787	RTK
徐	gradually	1788	RTK
叙	confer	1789	RTK
途	route	1790	RTK
斜	diagonal	1791	RTK
塗	paint	1792	RTK
束	bundle	1793	RTK
頼	trust	1794	RTK
瀬	rapids	1795	RTK
勅	imperial order	1796	RTK
疎	alienate	1797	RTK
辣	bitter	1798	RTK
速	quick	1799	RTK
整	organize	1800	RTK
剣	saber	1801	RTK
険	precipitous	1802	RTK
検	examination	1803	RTK
倹	frugal	1804	RTK
重	heavy	1805	RTK
動	move	1806	RTK
腫	tumor	1807	RTK
勲	meritorious deed	1808	RTK
働	work	1809	RTK
種	species	1810	RTK
衝	collide	1811	RTK
薫	fragrant	1812	RTK
病	ill	1813	RTK
痴	stupid	1814	RTK
痘	pox	1815	RTK
症	symptoms	1816	RTK
瘍	carbuncle	1817	RTK
痩	lose weight	1818	RTK
疾	rapidly	1819	RTK
嫉	envy	1820	RTK
痢	diarrhea	1821	RTK
痕	scar	1822	RTK
疲	tired	1823	RTK
疫	epidemic	1824	RTK
痛	pain	1825	RTK
癖	mannerism	1826	RTK
匿	hide	1827	RTK
匠	artisan	1828	RTK
医	doctor	1829	RTK
匹	equal	1830	RTK
区	ward	1831	RTK
枢	hinge	1832	RTK
殴	assault	1833	RTK
欧	Europe	1834	RTK
抑	repress	1835	RTK
仰	faceup	1836	RTK
迎	welcome	1837	RTK
登	ascend	1838	RTK
澄	lucidity	1839	RTK
発	discharge	1840	RTK
廃	abolish	1841	RTK
僚	colleague	1842	RTK
瞭	obvious	1843	RTK
寮	dormitory	1844	RTK
療	heal	1845	RTK
彫	carve	1846	RTK
形	shape	1847	RTK
影	shadow	1848	RTK
杉	cedar	1849	RTK
彩	coloring	1850	RTK
彰	patent	1851	RTK
彦	lad	1852	RTK
顔	face	1853	RTK
須	ought	1854	RTK
膨	swell	1855	RTK
参	visit	1856	RTK
惨	wretched	1857	RTK
修	discipline	1858	RTK
珍	rare	1859	RTK
診	checkup	1860	RTK
文	sentence	1861	RTK
対	vis-à-vis	1862	RTK
紋	family crest	1863	RTK
蚊	mosquito	1864	RTK
斑	speckled	1865	RTK
斉	adjusted	1866	RTK
剤	dose	1867	RTK
済	finish	1868	RTK
斎	purification	1869	RTK
粛	solemn	1870	RTK
塁	bases	1871	RTK
楽	music	1872	RTK
薬	medicine	1873	RTK
率	ratio	1874	RTK
渋	astringent	1875	RTK
摂	vicarious	1876	RTK
央	center	1877	RTK
英	England	1878	RTK
映	reflect	1879	RTK
赤	red	1880	RTK
赦	pardon	1881	RTK
変	unusual	1882	RTK
跡	tracks	1883	RTK
蛮	barbarian	1884	RTK
恋	romance	1885	RTK
湾	gulf	1886	RTK
黄	yellow	1887	RTK
横	sideways	1888	RTK
把	grasp	1889	RTK
色	color	1890	RTK
絶	discontinue	1891	RTK
艶	glossy	1892	RTK
肥	fertilizer	1893	RTK
甘	sweet	1894	RTK
紺	navy blue	1895	RTK
某	so-and-so	1896	RTK
謀	conspire	1897	RTK
媒	mediator	1898	RTK
欺	deceit	1899	RTK
棋	chess piece	1900	RTK
旗	national flag	1901	RTK
期	period	1902	RTK
碁	Go	1903	RTK
基	fundamentals	1904	RTK
甚	tremendously	1905	RTK
勘	intuition	1906	RTK
堪	withstand	1907	RTK
貴	precious	1908	RTK
遺	bequeath	1909	RTK
遣	dispatch	1910	RTK
潰	defile	1911	RTK
舞	dance	1912	RTK
無	nothingness	1913	RTK
組	association	1914	RTK
粗	coarse	1915	RTK
租	tariff	1916	RTK
狙	aim at	1917	RTK
祖	ancestor	1918	RTK
阻	thwart	1919	RTK
査	investigate	1920	RTK
助	help	1921	RTK
宜	best regards	1922	RTK
畳	tatami mat	1923	RTK
並	row	1924	RTK
普	universal	1925	RTK
譜	musical score	1926	RTK
湿	damp	1927	RTK
顕	appear	1928	RTK
繊	slender	1929	RTK
霊	spirits	1930	RTK
業	profession	1931	RTK
撲	slap	1932	RTK
僕	me	1933	RTK
共	together	1934	RTK
供	submit	1935	RTK
異	uncommon	1936	RTK
翼	wing	1937	RTK
戴	accept humbly	1938	RTK
洪	deluge	1939	RTK
港	harbor	1940	RTK
暴	outburst	1941	RTK
爆	bomb	1942	RTK
恭	respect	1943	RTK
選	elect	1944	RTK
殿	Mr.	1945	RTK
井	well	1946	RTK
丼	donburi	1947	RTK
囲	surround	1948	RTK
耕	till	1949	RTK
亜	Asia	1950	RTK
悪	bad	1951	RTK
円	circle	1952	RTK
角	angle	1953	RTK
触	contact	1954	RTK
解	unravel	1955	RTK
再	again	1956	RTK
講	lecture	1957	RTK
購	subscription	1958	RTK
構	posture	1959	RTK
溝	gutter	1960	RTK
論	argument	1961	RTK
倫	ethics	1962	RTK
輪	wheel	1963	RTK
偏	partial	1964	RTK
遍	everywhere	1965	RTK
編	compilation	1966	RTK
冊	tome	1967	RTK
柵	palisade	1968	RTK
典	code	1969	RTK
氏	family name	1970	RTK
紙	paper	1971	RTK
婚	marriage	1972	RTK
低	lower	1973	RTK
抵	resist	1974	RTK
底	bottom	1975	RTK
民	people	1976	RTK
眠	sleep	1977	RTK
捕	catch	1978	RTK
哺	suckle	1979	RTK
浦	bay	1980	RTK
蒲	bullrush	1981	RTK
舗	shop	1982	RTK
補	supplement	1983	RTK
邸	residence	1984	RTK
郭	enclosure	1985	RTK
郡	county	1986	RTK
郊	outskirts	1987	RTK
部	section	1988	RTK
都	metropolis	1989	RTK
郵	mail	1990	RTK
邦	home country	1991	RTK
那	interrogative	1992	RTK
郷	hometown	1993	RTK
響	echo	1994	RTK
郎	son	1995	RTK
廊	corridor	1996	RTK
盾	shield	1997	RTK
循	sequential	1998	RTK
派	faction	1999	RTK
脈	vein	2000	RTK
衆	masses	2001	RTK
逓	parcel post	2002	RTK
段	grade	2003	RTK
鍛	forge	2004	RTK
后	empress	2005	RTK
幻	phantasm	2006	RTK
司	director	2007	RTK
伺	pay respects	2008	RTK
詞	parts of speech	2009	RTK
飼	domesticate	2010	RTK
嗣	heir	2011	RTK
舟	boat	2012	RTK
舶	liner	2013	RTK
航	navigate	2014	RTK
舷	gunwale	2015	RTK
般	carrier	2016	RTK
盤	tray	2017	RTK
搬	conveyor	2018	RTK
船	ship	2019	RTK
艦	warship	2020	RTK
艇	rowboat	2021	RTK
瓜	melon	2022	RTK
弧	arc	2023	RTK
孤	orphan	2024	RTK
繭	cocoon	2025	RTK
益	benefit	2026	RTK
暇	spare time	2027	RTK
敷	spread	2028	RTK
来	come	2029	RTK
気	spirit	2030	RTK
汽	vapor	2031	RTK
飛	fly	2032	RTK
沈	sink	2033	RTK
枕	pillow	2034	RTK
妻	wife	2035	RTK
凄	nifty	2036	RTK
衰	decline	2037	RTK
衷	inmost	2038	RTK
面	mask	2039	RTK
麺	noodles	2040	RTK
革	leather	2041	RTK
靴	shoes	2042	RTK
覇	hegemony	2043	RTK
声	voice	2044	RTK
眉	eyebrow	2045	RTK
呉	give	2046	RTK
娯	recreation	2047	RTK
誤	mistake	2048	RTK
蒸	steam	2049	RTK
承	acquiesce	2050	RTK
函	bin	2051	RTK
極	poles	2052	RTK
牙	tusk	2053	RTK
芽	bud	2054	RTK
邪	wicked	2055	RTK
雅	gracious	2056	RTK
釈	interpretation	2057	RTK
番	turn	2058	RTK
審	hearing	2059	RTK
翻	flip	2060	RTK
藩	clan	2061	RTK
毛	fur	2062	RTK
耗	decrease	2063	RTK
尾	tail	2064	RTK
宅	home	2065	RTK
託	consign	2066	RTK
為	do	2067	RTK
偽	falsehood	2068	RTK
畏	apprehensive	2069	RTK
長	long	2070	RTK
張	lengthen	2071	RTK
帳	notebook	2072	RTK
脹	dilate	2073	RTK
髪	hair of the head	2074	RTK
展	unfold	2075	RTK
喪	miss	2076	RTK
巣	nest	2077	RTK
単	simple	2078	RTK
戦	war	2079	RTK
禅	Zen	2080	RTK
弾	bullet	2081	RTK
桜	cherry tree	2082	RTK
獣	animal	2083	RTK
脳	brain	2084	RTK
悩	trouble	2085	RTK
厳	stern	2086	RTK
鎖	chain	2087	RTK
挙	raise	2088	RTK
誉	reputation	2089	RTK
猟	game hunting	2090	RTK
鳥	bird	2091	RTK
鳴	chirp	2092	RTK
鶴	crane	2093	RTK
烏	crow	2094	RTK
蔦	vine	2095	RTK
鳩	pigeon	2096	RTK
鶏	chicken	2097	RTK
島	island	2098	RTK
暖	warmth	2099	RTK
媛	beautiful woman	2100	RTK
援	abet	2101	RTK
緩	slacken	2102	RTK
属	belong	2103	RTK
嘱	entrust	2104	RTK
偶	accidentally	2105	RTK
遇	interview	2106	RTK
愚	foolish	2107	RTK
隅	corner	2108	RTK
逆	inverted	2109	RTK
塑	model	2110	RTK
遡	go upstream	2111	RTK
岡	Mount	2112	RTK
鋼	steel	2113	RTK
綱	hawser	2114	RTK
剛	sturdy	2115	RTK
缶	tin can	2116	RTK
陶	pottery	2117	RTK
揺	swing	2118	RTK
謡	Noh chanting	2119	RTK
鬱	gloom	2120	RTK
就	concerning	2121	RTK
蹴	kick	2122	RTK
懇	sociable	2123	RTK
墾	groundbreaking	2124	RTK
貌	countenance	2125	RTK
免	excuse	2126	RTK
逸	elude	2127	RTK
晩	nightfall	2128	RTK
勉	exertion	2129	RTK
象	elephant	2130	RTK
像	statue	2131	RTK
馬	horse	2132	RTK
駒	pony	2133	RTK
験	verification	2134	RTK
騎	equestrian	2135	RTK
駐	parking	2136	RTK
駆	drive	2137	RTK
駅	station	2138	RTK
騒	boisterous	2139	RTK
駄	burdensome	2140	RTK
驚	wonder	2141	RTK
篤	fervent	2142	RTK
罵	insult	2143	RTK
騰	inflation	2144	RTK
虎	tiger	2145	RTK
虜	captive	2146	RTK
膚	skin	2147	RTK
虚	void	2148	RTK
戯	frolic	2149	RTK
虞	uneasiness	2150	RTK
慮	prudence	2151	RTK
劇	drama	2152	RTK
虐	tyrannize	2153	RTK
鹿	deer	2154	RTK
麓	foot of a mountain	2155	RTK
薦	recommend	2156	RTK
慶	jubilation	2157	RTK
麗	lovely	2158	RTK
熊	bear	2159	RTK
能	ability	2160	RTK
態	attitude	2161	RTK
寅	sign of the tiger	2162	RTK
演	performance	2163	RTK
辰	sign of the dragon	2164	RTK
辱	embarrass	2165	RTK
震	quake	2166	RTK
振	shake	2167	RTK
娠	with child	2168	RTK
唇	lips	2169	RTK
農	agriculture	2170	RTK
濃	concentrated	2171	RTK
送	send off	2172	RTK
関	connection	2173	RTK
咲	blossom	2174	RTK
鬼	ghost	2175	RTK
醜	ugly	2176	RTK
魂	soul	2177	RTK
魔	witch	2178	RTK
魅	fascination	2179	RTK
