下品|げひん|vulgarity,meanness,indecency,coarseness|JLPT N2
煙い|けむい|smoky|JLPT N2
蹴る|ける|to kick|JLPT N2
険しい|けわしい|inaccessible place,sharp eyes|JLPT N2
見学|けんがく|inspection,study by observation,field trip|JLPT N2
謙虚|けんきょ|modesty,humility|JLPT N2
原稿|げんこう|manuscript,copy|JLPT N2
原産|げんさん|place of origin,habitat|JLPT N2
原始|げんし|origin,primeval|JLPT N2
研修|けんしゅう|training|JLPT N2
厳重|げんじゅう|strict,rigour,severe,firm|JLPT N2
謙遜|けんそん|humble,humility,modesty|JLPT N2
県庁|けんちょう|prefectural office|JLPT N2
限度|げんど|limit,bounds|JLPT N2
現に|げんに|actually,really|JLPT N2
顕微鏡|けんびきょう|microscope|JLPT N2
原理|げんり|principle,theory,fundamental truth|JLPT N2
原料|げんりょう|raw materials|JLPT N2
碁|ご|Go (board game of capturing territory)|JLPT N2
恋しい|こいしい|(1) dear,beloved,darling,(2) yearned for|JLPT N2
請う|こう|to ask,to request|JLPT N2
工員|こういん|factory worker|JLPT N2
強引|ごういん|overbearing,coercive,pushy,forcible,high-handed|JLPT N2
公害|こうがい|public nuisance,pollution|JLPT N2
高級|こうきゅう|high class,high grade|JLPT N2
公共|こうきょう|public,community,public service,society,communal|JLPT N2
工芸|こうげい|industrial arts|JLPT N2
孝行|こうこう|filial piety|JLPT N2
交差|こうさ|cross|JLPT N2
講師|こうし|lecturer|JLPT N2
工事|こうじ|construction work|JLPT N2
公式|こうしき|formula,formality,official|JLPT N2
口実|こうじつ|excuse|JLPT N2
こうして|こうして|thus|JLPT N2
校舎|こうしゃ|school building|JLPT N2
公衆|こうしゅう|the public|JLPT N2
香水|こうすい|perfume|JLPT N2
公正|こうせい|justice,fairness,impartiality|JLPT N2
功績|こうせき|achievements,merit,meritorious service,meritorious deed|JLPT N2
光線|こうせん|beam,light ray|JLPT N2
高層|こうそう|upper|JLPT N2
構造|こうぞう|structure,construction|JLPT N2
交替|こうたい|alternation,change,relief,relay,shift|JLPT N2
耕地|こうち|arable land|JLPT N2
交通機関|こうつうきかん|transportation facilities|JLPT N2
校庭|こうてい|campus|JLPT N2
肯定|こうてい|positive,affirmation|JLPT N2
高度|こうど|altitude,height,advanced|JLPT N2
高等|こうとう|high class,high grade|JLPT N2
合同|ごうどう|combination,incorporation,union,amalgamation|JLPT N2
後輩|こうはい|junior (at work or school)|JLPT N2
公表|こうひょう|official announcement,proclamation|JLPT N2
鉱物|こうぶつ|mineral|JLPT N2
公務|こうむ|official business,public business|JLPT N2
項目|こうもく|item|JLPT N2
紅葉|こうよう|(1) (Japanese) maple|JLPT N2
合理|ごうり|rational|JLPT N2
交流|こうりゅう|alternating current,intercourse,(cultural) exchange,intermingling|JLPT N2
合流|ごうりゅう|confluence,union,linking up,merge|JLPT N2
効力|こうりょく|effect,efficacy,validity,potency|JLPT N2
超える|こえる|to exceed,to cross over,to cross|JLPT N2
コース||course|JLPT N2
コーラス||chorus|JLPT N2
焦がす|こがす|to burn,to scorch,to singe,to char|JLPT N2
国王|こくおう|king|JLPT N2
国籍|こくせき|nationality|JLPT N2
国立|こくりつ|national|JLPT N2
ごくろうさま||Thank you very much for your....|JLPT N2
焦げる|こげる|to burn,to be burned|JLPT N2
凍える|こごえる|to freeze,to be chilled,to be frozen|JLPT N2
心当たり|こころあたり|having some knowledge of,happening to know|JLPT N2
心得る|こころえる|to be informed,to have thorough knowledge|JLPT N2
腰掛け|こしかけ|seat,bench|JLPT N2
腰掛ける|こしかける|to sit (down)|JLPT N2
五十音|ごじゅうおん|the Japanese syllabary|JLPT N2
胡椒|こしょう|pepper|JLPT N2
こしらえる||to make,to manufacture|JLPT N2
超す|こす|to cross,to pass,to tide over|JLPT N2
擦る|こする|to rub,to chafe,to file,to frost (glass),to strike (match)|JLPT N2
個体|こたい|an individual|JLPT N2
御馳走|ごちそう|feast,treating (someone)|JLPT N2
ごちそうさま||feast|JLPT N2
こちらこそ||it is I who should say so|JLPT N2
小遣い|こづかい|personal expenses,pocket money,spending money,incidental expenses,allowance|JLPT N2
コック||(1) cook (nl:),(2) tap,spigot,faucet,cock|JLPT N2
こっそり||stealthily,secretly|JLPT N2
